ID,value
Fund 53-Fund 198,0.6095943285614992
Fund 53-Fund 199,0.6167238432435631
Fund 53-Fund 200,0.6549661194642398
Fund 54-Fund 55,0.8641109580176116
Fund 54-Fund 56,0.8353368753994493
Fund 54-Fund 57,0.8251892475686878
Fund 54-Fund 58,0.8929578588282476
Fund 54-Fund 59,0.8953889596940501
Fund 54-Fund 60,0.9341477298120908
Fund 54-Fund 61,0.8583655531796647
Fund 54-Fund 62,0.8414478920337706
Fund 54-Fund 63,0.8972764136180021
Fund 54-Fund 64,0.8643466024689443
Fund 54-Fund 65,0.8669881891459268
Fund 54-Fund 66,0.8500458625844045
Fund 54-Fund 67,0.8792028679411286
Fund 54-Fund 68,0.8599287716877027
Fund 54-Fund 69,0.8476636112064889
Fund 54-Fund 70,0.7433864503811666
Fund 54-Fund 71,0.7159049602720298
Fund 54-Fund 72,0.8685531123819407
Fund 54-Fund 73,0.8953889596940501
Fund 54-Fund 74,0.8855316944788995
Fund 54-Fund 75,0.8980997820071601
Fund 54-Fund 76,0.7660411352650313
Fund 54-Fund 77,0.8640207211971384
Fund 54-Fund 78,0.8720366730551419
Fund 54-Fund 79,0.8918098166163795
Fund 54-Fund 80,0.8277511666691889
Fund 54-Fund 81,0.7410861081756184
Fund 54-Fund 82,0.6843252106455345
Fund 54-Fund 83,0.7927526870165136
Fund 54-Fund 84,0.8194130759476035
Fund 54-Fund 85,0.8640207211971384
Fund 54-Fund 86,0.7264047479243957
Fund 54-Fund 87,0.8765804957368577
Fund 54-Fund 88,0.8501111403004156
Fund 54-Fund 89,0.736943452860681
Fund 54-Fund 90,0.8315098049826198
Fund 54-Fund 91,0.8521149336393266
Fund 54-Fund 92,0.827553178636153
Fund 54-Fund 93,0.9082894699020644
Fund 54-Fund 94,0.6621467398457256
Fund 54-Fund 95,0.8068533285447761
Fund 54-Fund 96,0.850354294514407
Fund 54-Fund 97,0.847820332593762
Fund 54-Fund 98,0.8476636112064889
Fund 54-Fund 99,0.8918098166163795
Fund 54-Fund 100,0.8647298140389156
Fund 54-Fund 101,0.8787570368190724
Fund 54-Fund 102,0.8229110643133108
Fund 54-Fund 103,0.9287677770371776
Fund 54-Fund 104,0.8440027566196857
Fund 54-Fund 105,0.8534878641267334
Fund 54-Fund 106,0.8469580305735251
Fund 54-Fund 107,0.8548802877784876
Fund 54-Fund 108,0.838924573054155
Fund 54-Fund 109,0.8777028196250268
Fund 54-Fund 110,0.8544886346351507
Fund 54-Fund 111,0.8603523197041805
Fund 54-Fund 112,0.8922365506604563
Fund 54-Fund 113,0.8208563208410282
Fund 54-Fund 114,0.8918098166163795
Fund 54-Fund 115,0.8973351382726649
Fund 54-Fund 116,0.7961792804365376
Fund 54-Fund 117,0.8388951757634955
Fund 54-Fund 118,0.8929578588282476
Fund 54-Fund 119,0.8184740937662813
Fund 54-Fund 120,0.8222791347434953
Fund 54-Fund 121,0.8681728689977952
Fund 54-Fund 122,0.923748692632076
Fund 54-Fund 123,0.8184740937662813
Fund 54-Fund 124,0.8457417540604906
Fund 54-Fund 125,0.8160004559791266
Fund 54-Fund 126,0.8733627132236595
Fund 54-Fund 127,0.8620932516164334
Fund 54-Fund 128,0.8200450055174197
Fund 54-Fund 129,0.8457417540604906
Fund 54-Fund 130,0.7447692744998693
Fund 54-Fund 131,0.7205155994541014
Fund 54-Fund 132,0.7439484800550052
Fund 54-Fund 133,0.8864932607362496
Fund 54-Fund 134,0.8584627640748089
Fund 54-Fund 135,0.8982725077659508
Fund 54-Fund 136,0.8918098166163795
Fund 54-Fund 137,0.7695733926312893
Fund 54-Fund 138,0.7345967254435143
Fund 54-Fund 139,0.8043287005257491
Fund 54-Fund 140,0.7892329542986426
Fund 54-Fund 141,0.7674746835793977
Fund 54-Fund 142,0.889978175553445
Fund 54-Fund 143,0.6547979234297006
Fund 54-Fund 144,0.8889325854880642
Fund 54-Fund 145,0.7303923126595079
Fund 54-Fund 146,0.8948733893798826
Fund 54-Fund 147,0.8699726930833201
Fund 54-Fund 148,0.8377313202066705
Fund 54-Fund 149,0.8726379593322118
Fund 54-Fund 150,0.8409185127518138
Fund 54-Fund 151,0.7732366195026348
Fund 54-Fund 152,0.8665662757644406
Fund 54-Fund 153,0.8574862609082889
Fund 54-Fund 154,0.8280467921762784
Fund 54-Fund 155,0.8742964023061474
Fund 54-Fund 156,0.7843355989642762
Fund 54-Fund 157,0.8659474197431367
Fund 54-Fund 158,0.8534878641267334
Fund 54-Fund 159,0.908946331783696
Fund 54-Fund 160,0.8901495471682419
Fund 54-Fund 161,0.7961792804365376
Fund 54-Fund 162,0.8497292258133022
Fund 54-Fund 163,0.8199644046749434
Fund 54-Fund 164,0.8578950519540302
Fund 54-Fund 165,0.698355381410944
Fund 54-Fund 166,0.8895514415093682
Fund 54-Fund 167,0.8296645055243714
Fund 54-Fund 168,0.834084470698278
Fund 54-Fund 169,0.833394172583386
Fund 54-Fund 170,0.8163684110297955
Fund 54-Fund 171,0.8386677218342191
Fund 54-Fund 172,0.8071947593216411
Fund 54-Fund 173,0.8589186346671825
Fund 54-Fund 174,0.8324059476091906
Fund 54-Fund 175,0.6782932772025533
Fund 54-Fund 176,0.8321518581588813
Fund 54-Fund 177,0.861878185162409
Fund 54-Fund 178,0.8621887814297056
Fund 54-Fund 179,0.8305864823325714
Fund 54-Fund 180,0.8701039454297277
Fund 54-Fund 181,0.8603851940522911
Fund 54-Fund 182,0.85583574805341
Fund 54-Fund 183,0.8427379239450905
Fund 54-Fund 184,0.8045865734487336
Fund 54-Fund 185,0.8437845715477054
Fund 54-Fund 186,0.7801564423576297
Fund 54-Fund 187,0.8671609149047176
Fund 54-Fund 188,0.8958760627103789
Fund 54-Fund 189,0.7646571543036105
Fund 54-Fund 190,0.8342563875336678
Fund 54-Fund 191,0.8722040170016381
Fund 54-Fund 192,0.7681515405812995
Fund 54-Fund 193,0.8087909982899752
Fund 54-Fund 194,0.8123642448473012
Fund 54-Fund 195,0.8452126541625318
Fund 54-Fund 196,0.8254603589625347
Fund 54-Fund 197,0.8194130759476035
Fund 54-Fund 198,0.7321297384229667
Fund 54-Fund 199,0.7303923126595079
Fund 54-Fund 200,0.6811685819326518
Fund 55-Fund 56,0.8567470097421619
Fund 55-Fund 57,0.6815679261529796
Fund 55-Fund 58,0.7445450955977992
Fund 55-Fund 59,0.8640976233433788
Fund 55-Fund 60,0.8335203272544777
Fund 55-Fund 61,0.8337915380908727
Fund 55-Fund 62,0.7942550657080969
Fund 55-Fund 63,0.7923178524303762
Fund 55-Fund 64,0.733362705852393
Fund 55-Fund 65,0.8637628172349343
Fund 55-Fund 66,0.7306537711152485
Fund 55-Fund 67,0.8272617055579229
Fund 55-Fund 68,0.8612448992217202
Fund 55-Fund 69,0.8518469908970319
Fund 55-Fund 70,0.7890777369876538
Fund 55-Fund 71,0.7991220793591709
Fund 55-Fund 72,0.8857580947621706
Fund 55-Fund 73,0.8367950212077003
Fund 55-Fund 74,0.820813165679401
Fund 55-Fund 75,0.8105351878648043
Fund 55-Fund 76,0.8102342431833995
Fund 55-Fund 77,0.8117183147654653
Fund 55-Fund 78,0.7434328355927854
Fund 55-Fund 79,0.8191060233360965
Fund 55-Fund 80,0.8383755008722185
Fund 55-Fund 81,0.8448891234574245
Fund 55-Fund 82,0.7801564423576297
Fund 55-Fund 83,0.6685667291545508
Fund 55-Fund 84,0.7954440486315805
Fund 55-Fund 85,0.7295592358488607
Fund 55-Fund 86,0.8468631670174107
Fund 55-Fund 87,0.7695343647000019
Fund 55-Fund 88,0.8005808524300043
Fund 55-Fund 89,0.7590533508636852
Fund 55-Fund 90,0.7783088046351394
Fund 55-Fund 91,0.7039979309413174
Fund 55-Fund 92,0.8493374431100796
Fund 55-Fund 93,0.8205963342447592
Fund 55-Fund 94,0.624812972266358
Fund 55-Fund 95,0.8728782734343755
Fund 55-Fund 96,0.7439297178025353
Fund 55-Fund 97,0.7855572027789101
Fund 55-Fund 98,0.8291950749140679
Fund 55-Fund 99,0.8763965976456429
Fund 55-Fund 100,0.8188781996498542
Fund 55-Fund 101,0.8191046440175999
Fund 55-Fund 102,0.756354667193318
Fund 55-Fund 103,0.8419353337647814
Fund 55-Fund 104,0.8509322294221432
Fund 55-Fund 105,0.7306312364821317
Fund 55-Fund 106,0.8510037198179552
Fund 55-Fund 107,0.8838527145580529
Fund 55-Fund 108,0.7158378276354679
Fund 55-Fund 109,0.8248851078732974
Fund 55-Fund 110,0.837192827685876
Fund 55-Fund 111,0.8501325212994192
Fund 55-Fund 112,0.8205963342447592
Fund 55-Fund 113,0.676924899452113
Fund 55-Fund 114,0.8556514541761006
Fund 55-Fund 115,0.850621805330842
Fund 55-Fund 116,0.8277047640054066
Fund 55-Fund 117,0.7927526870165136
Fund 55-Fund 118,0.8661313178343515
Fund 55-Fund 119,0.8412381732810829
Fund 55-Fund 120,0.8403816421603284
Fund 55-Fund 121,0.8366230038468971
Fund 55-Fund 122,0.8641795761833475
Fund 55-Fund 123,0.680550422917301
Fund 55-Fund 124,0.7447692744998693
Fund 55-Fund 125,0.7418244056213489
Fund 55-Fund 126,0.8640923623351505
Fund 55-Fund 127,0.7681604996288498
Fund 55-Fund 128,0.7309797985248547
Fund 55-Fund 129,0.8441081022528122
Fund 55-Fund 130,0.5908884471462923
Fund 55-Fund 131,0.6097766706005002
Fund 55-Fund 132,0.8131125363214963
Fund 55-Fund 133,0.8310084491931533
Fund 55-Fund 134,0.7991786547938144
Fund 55-Fund 135,0.8408579754535817
Fund 55-Fund 136,0.8105351878648043
Fund 55-Fund 137,0.7137287540672729
Fund 55-Fund 138,0.7507666887748219
Fund 55-Fund 139,0.8826163330577174
Fund 55-Fund 140,0.8067702982824145
Fund 55-Fund 141,0.7947021686769176
Fund 55-Fund 142,0.8276438055168108
Fund 55-Fund 143,0.7835217311244564
Fund 55-Fund 144,0.8616612614693486
Fund 55-Fund 145,0.7616004257336565
Fund 55-Fund 146,0.8641221303500354
Fund 55-Fund 147,0.8459768001796719
Fund 55-Fund 148,0.7008654428334316
Fund 55-Fund 149,0.846373882985988
Fund 55-Fund 150,0.8334559433445886
Fund 55-Fund 151,0.7241798896959648
Fund 55-Fund 152,0.7991786547938144
Fund 55-Fund 153,0.7341193187811257
Fund 55-Fund 154,0.7729856966181341
Fund 55-Fund 155,0.7913598954509549
Fund 55-Fund 156,0.8398171525716948
Fund 55-Fund 157,0.7473740151162789
Fund 55-Fund 158,0.8776976651919535
Fund 55-Fund 159,0.8087909982899752
Fund 55-Fund 160,0.789462940387583
Fund 55-Fund 161,0.8277047640054066
Fund 55-Fund 162,0.746912342794571
Fund 55-Fund 163,0.6976474602588303
Fund 55-Fund 164,0.8182331550901453
Fund 55-Fund 165,0.6452886303177565
Fund 55-Fund 166,0.850354294514407
Fund 55-Fund 167,0.8073625518968417
Fund 55-Fund 168,0.8659474197431367
Fund 55-Fund 169,0.7531749878113337
Fund 55-Fund 170,0.7330004985324154
Fund 55-Fund 171,0.7447692744998693
Fund 55-Fund 172,0.6937680830462479
Fund 55-Fund 173,0.7776945996209571
Fund 55-Fund 174,0.7742022785117573
Fund 55-Fund 175,0.6791562526738263
Fund 55-Fund 176,0.7575644414917165
Fund 55-Fund 177,0.874469128064938
Fund 55-Fund 178,0.8426832113675863
Fund 55-Fund 179,0.8009165930996848
Fund 55-Fund 180,0.8087909982899752
Fund 55-Fund 181,0.8758612034664287
Fund 55-Fund 182,0.8067702982824145
Fund 55-Fund 183,0.7424225470827022
Fund 55-Fund 184,0.8222791347434953
Fund 55-Fund 185,0.8315098049826198
Fund 55-Fund 186,0.6931522756954016
Fund 55-Fund 187,0.7954508124429508
Fund 55-Fund 188,0.841239889940695
Fund 55-Fund 189,0.770595901266662
Fund 55-Fund 190,0.7540549132504131
Fund 55-Fund 191,0.8402716384747803
Fund 55-Fund 192,0.8021198588731694
Fund 55-Fund 193,0.8074022278522297
Fund 55-Fund 194,0.7866072084660828
Fund 55-Fund 195,0.8141782267861771
Fund 55-Fund 196,0.7822018808632984
Fund 55-Fund 197,0.8228338656869617
Fund 55-Fund 198,0.7920163596343932
Fund 55-Fund 199,0.8285786116015561
Fund 55-Fund 200,0.7886458752401984
Fund 56-Fund 57,0.6889896942948766
Fund 56-Fund 58,0.7804143152806139
Fund 56-Fund 59,0.8397284194593596
Fund 56-Fund 60,0.8353368753994493
Fund 56-Fund 61,0.8399123577672204
Fund 56-Fund 62,0.7850822290923692
Fund 56-Fund 63,0.7990453392324295
Fund 56-Fund 64,0.7301567850523623
Fund 56-Fund 65,0.8334525411284629
Fund 56-Fund 66,0.7461045127583017
Fund 56-Fund 67,0.8392935017459162
Fund 56-Fund 68,0.8400918127863349
Fund 56-Fund 69,0.8486246739035826
Fund 56-Fund 70,0.8093907319195596
Fund 56-Fund 71,0.7995759784796849
Fund 56-Fund 72,0.852014228982596
Fund 56-Fund 73,0.8198318468796462
Fund 56-Fund 74,0.8078266888914564
Fund 56-Fund 75,0.8001163501357522
Fund 56-Fund 76,0.8173618337612675
Fund 56-Fund 77,0.8140039247792924
Fund 56-Fund 78,0.7410143903171358
Fund 56-Fund 79,0.8034469112258962
Fund 56-Fund 80,0.8474694965622968
Fund 56-Fund 81,0.8067702982824145
Fund 56-Fund 82,0.7435392034687007
Fund 56-Fund 83,0.6791562526738263
Fund 56-Fund 84,0.7848243561693848
Fund 56-Fund 85,0.7186802221008498
Fund 56-Fund 86,0.7910292347046031
Fund 56-Fund 87,0.7565291220369019
Fund 56-Fund 88,0.820721188016822
Fund 56-Fund 89,0.7421610886269615
Fund 56-Fund 90,0.7990453392324295
Fund 56-Fund 91,0.6997867886179175
Fund 56-Fund 92,0.8532794444931
Fund 56-Fund 93,0.8222791347434953
Fund 56-Fund 94,0.6257131601113504
Fund 56-Fund 95,0.8709999768375773
Fund 56-Fund 96,0.755391352157497
Fund 56-Fund 97,0.7876547382524502
Fund 56-Fund 98,0.8467084847077696
Fund 56-Fund 99,0.8334525411284629
Fund 56-Fund 100,0.8315209773150438
Fund 56-Fund 101,0.7801564423576297
Fund 56-Fund 102,0.790806197916819
Fund 56-Fund 103,0.8386336669780847
Fund 56-Fund 104,0.8323211203062294
Fund 56-Fund 105,0.758257410953388
Fund 56-Fund 106,0.8194130759476035
Fund 56-Fund 107,0.8901203785504936
Fund 56-Fund 108,0.7185131461449371
Fund 56-Fund 109,0.810601176640521
Fund 56-Fund 110,0.8367838488752767
Fund 56-Fund 111,0.8374027048965805
Fund 56-Fund 112,0.827553178636153
Fund 56-Fund 113,0.6863815084219691
Fund 56-Fund 114,0.856894281445613
Fund 56-Fund 115,0.8650014226214111
Fund 56-Fund 116,0.8200194054924903
Fund 56-Fund 117,0.7447692744998693
Fund 56-Fund 118,0.8535389386182988
Fund 56-Fund 119,0.8452126541625318
Fund 56-Fund 120,0.8534878641267334
Fund 56-Fund 121,0.8271598889125477
Fund 56-Fund 122,0.8718946547809081
Fund 56-Fund 123,0.7024168238185106
Fund 56-Fund 124,0.7622934663064082
Fund 56-Fund 125,0.7519647587374731
Fund 56-Fund 126,0.874469128064938
Fund 56-Fund 127,0.7706466247050158
Fund 56-Fund 128,0.7442545057598587
Fund 56-Fund 129,0.8349162223014993
Fund 56-Fund 130,0.5932351745634593
Fund 56-Fund 131,0.6574061093026082
Fund 56-Fund 132,0.8098401219545641
Fund 56-Fund 133,0.815683384135475
Fund 56-Fund 134,0.7798480104276267
Fund 56-Fund 135,0.8426832113675863
Fund 56-Fund 136,0.7961792804365376
Fund 56-Fund 137,0.7547031742089324
Fund 56-Fund 138,0.7370985434405064
Fund 56-Fund 139,0.8642948561088264
Fund 56-Fund 140,0.797424517987727
Fund 56-Fund 141,0.7895933949038546
Fund 56-Fund 142,0.827553178636153
Fund 56-Fund 143,0.804098660976904
Fund 56-Fund 144,0.8534878641267334
Fund 56-Fund 145,0.7948188828731357
Fund 56-Fund 146,0.8792028679411286
Fund 56-Fund 147,0.8315915255248479
Fund 56-Fund 148,0.7325236415245037
Fund 56-Fund 149,0.8071947593216411
Fund 56-Fund 150,0.8380357922644036
Fund 56-Fund 151,0.701781974830968
Fund 56-Fund 152,0.8028807176726019
Fund 56-Fund 153,0.7566630991233209
Fund 56-Fund 154,0.779911073156645
Fund 56-Fund 155,0.7893825737365572
Fund 56-Fund 156,0.8035497772653304
Fund 56-Fund 157,0.743880449113027
Fund 56-Fund 158,0.8665662757644406
Fund 56-Fund 159,0.827553178636153
Fund 56-Fund 160,0.8043287005257491
Fund 56-Fund 161,0.8222791347434953
Fund 56-Fund 162,0.7752190117731328
Fund 56-Fund 163,0.6782932772025533
Fund 56-Fund 164,0.8222791347434953
Fund 56-Fund 165,0.6526288877041129
Fund 56-Fund 166,0.8367838488752767
Fund 56-Fund 167,0.7998485202647891
Fund 56-Fund 168,0.8544886346351507
Fund 56-Fund 169,0.7783088046351394
Fund 56-Fund 170,0.755391352157497
Fund 56-Fund 171,0.7608633840831899
Fund 56-Fund 172,0.7185131461449371
Fund 56-Fund 173,0.8374027048965805
Fund 56-Fund 174,0.7712717904634607
Fund 56-Fund 175,0.6911598971733404
Fund 56-Fund 176,0.745881534504883
Fund 56-Fund 177,0.8703946064648064
Fund 56-Fund 178,0.8315098049826198
Fund 56-Fund 179,0.8016513123622305
Fund 56-Fund 180,0.7989195493574388
Fund 56-Fund 181,0.8718946547809081
Fund 56-Fund 182,0.7913844300645781
Fund 56-Fund 183,0.7447692744998693
Fund 56-Fund 184,0.7913844300645781
Fund 56-Fund 185,0.8141657003097595
Fund 56-Fund 186,0.7269554320650513
Fund 56-Fund 187,0.79425048886047
Fund 56-Fund 188,0.834084470698278
Fund 56-Fund 189,0.7570693456621158
Fund 56-Fund 190,0.7864289184724013
Fund 56-Fund 191,0.8442571938876093
Fund 56-Fund 192,0.7753145385167711
Fund 56-Fund 193,0.8210766646799579
Fund 56-Fund 194,0.7784957627358107
Fund 56-Fund 195,0.7814532379343881
Fund 56-Fund 196,0.7830225011535213
Fund 56-Fund 197,0.8402865831819983
Fund 56-Fund 198,0.7642675098663947
Fund 56-Fund 199,0.8180216685290992
Fund 56-Fund 200,0.7886458752401984
Fund 57-Fund 58,0.8523833122170139
Fund 57-Fund 59,0.7968564619902709
Fund 57-Fund 60,0.8320338608576452
Fund 57-Fund 61,0.7465067002633281
Fund 57-Fund 62,0.7701662942698172
Fund 57-Fund 63,0.8301591517659542
Fund 57-Fund 64,0.8554332691041198
Fund 57-Fund 65,0.7114465956039716
Fund 57-Fund 66,0.8749446116680143
Fund 57-Fund 67,0.8563650952550487
Fund 57-Fund 68,0.7847434307212587
Fund 57-Fund 69,0.6942022591631071
Fund 57-Fund 70,0.6003949052767708
Fund 57-Fund 71,0.5766457570502461
Fund 57-Fund 72,0.7008654428334316
Fund 57-Fund 73,0.8315098049826198
Fund 57-Fund 74,0.809800732451442
Fund 57-Fund 75,0.8256855520623749
Fund 57-Fund 76,0.620825407531246
Fund 57-Fund 77,0.8277511666691889
Fund 57-Fund 78,0.8659474197431367
Fund 57-Fund 79,0.8256855520623749
Fund 57-Fund 80,0.6756972652516452
Fund 57-Fund 81,0.573773276501742
Fund 57-Fund 82,0.5943023372738954
Fund 57-Fund 83,0.8922365506604563
Fund 57-Fund 84,0.7472570985883059
Fund 57-Fund 85,0.8433020673888901
Fund 57-Fund 86,0.5766457570502461
Fund 57-Fund 87,0.8948733893798826
Fund 57-Fund 88,0.7784156249897836
Fund 57-Fund 89,0.6984292590833985
Fund 57-Fund 90,0.6891391971657796
Fund 57-Fund 91,0.8446391083747227
Fund 57-Fund 92,0.6381675810294002
Fund 57-Fund 93,0.8194759567049865
Fund 57-Fund 94,0.6274211581392652
Fund 57-Fund 95,0.6149895970898173
Fund 57-Fund 96,0.7807883719274448
Fund 57-Fund 97,0.7398143612097945
Fund 57-Fund 98,0.7972502913398604
Fund 57-Fund 99,0.7801564423576297
Fund 57-Fund 100,0.7965688642098495
Fund 57-Fund 101,0.8472664625035277
Fund 57-Fund 102,0.6822808419376656
Fund 57-Fund 103,0.7937066228681218
Fund 57-Fund 104,0.6917906595902796
Fund 57-Fund 105,0.816655217176876
Fund 57-Fund 106,0.7303923126595079
Fund 57-Fund 107,0.6943988454631871
Fund 57-Fund 108,0.8510270394975241
Fund 57-Fund 109,0.79425048886047
Fund 57-Fund 110,0.7543715176128988
Fund 57-Fund 111,0.8509606240592932
Fund 57-Fund 112,0.7848243561693848
Fund 57-Fund 113,0.9069727963276624
Fund 57-Fund 114,0.7794152050010743
Fund 57-Fund 115,0.8141782267861771
Fund 57-Fund 116,0.6508103586945885
Fund 57-Fund 117,0.7841402297808644
Fund 57-Fund 118,0.79425048886047
Fund 57-Fund 119,0.6660352800248356
Fund 57-Fund 120,0.6793276265557506
Fund 57-Fund 121,0.7308309828146846
Fund 57-Fund 122,0.821458514453273
Fund 57-Fund 123,0.8814216136922505
Fund 57-Fund 124,0.8851429520826825
Fund 57-Fund 125,0.6948803430512617
Fund 57-Fund 126,0.7422747885778839
Fund 57-Fund 127,0.8641109580176116
Fund 57-Fund 128,0.8474447767668882
Fund 57-Fund 129,0.7830225011535213
Fund 57-Fund 130,0.8544886346351507
Fund 57-Fund 131,0.8164254295607651
Fund 57-Fund 132,0.5965063650976605
Fund 57-Fund 133,0.7829490169060028
Fund 57-Fund 134,0.7883223445350919
Fund 57-Fund 135,0.8349162223014993
Fund 57-Fund 136,0.8747718859092233
Fund 57-Fund 137,0.827553178636153
Fund 57-Fund 138,0.5637310650920849
Fund 57-Fund 139,0.6520936389157357
Fund 57-Fund 140,0.6067218480129951
Fund 57-Fund 141,0.6678094589325129
Fund 57-Fund 142,0.7747959430646431
Fund 57-Fund 143,0.5869008824111803
Fund 57-Fund 144,0.7961792804365376
Fund 57-Fund 145,0.592826582287205
Fund 57-Fund 146,0.7848872369267673
Fund 57-Fund 147,0.7996897697818687
Fund 57-Fund 148,0.8452710379445377
Fund 57-Fund 149,0.8099032582949891
Fund 57-Fund 150,0.6811685819326518
Fund 57-Fund 151,0.8142630302156679
Fund 57-Fund 152,0.8526014972889947
Fund 57-Fund 153,0.8431305973410171
Fund 57-Fund 154,0.6782833844278751
Fund 57-Fund 155,0.8148152401029016
Fund 57-Fund 156,0.691421355629081
Fund 57-Fund 157,0.8426832113675863
Fund 57-Fund 158,0.6842405128143882
Fund 57-Fund 159,0.8142630302156679
Fund 57-Fund 160,0.8459407456833704
Fund 57-Fund 161,0.6508103586945885
Fund 57-Fund 162,0.9049205368396981
Fund 57-Fund 163,0.7876904149652767
Fund 57-Fund 164,0.7134672956115322
Fund 57-Fund 165,0.810601176640521
Fund 57-Fund 166,0.8534878641267334
Fund 57-Fund 167,0.7070418744186806
Fund 57-Fund 168,0.7336324281022305
Fund 57-Fund 169,0.7576916504417224
Fund 57-Fund 170,0.8643215177771361
Fund 57-Fund 171,0.8377934534298149
Fund 57-Fund 172,0.8565378210138394
Fund 57-Fund 173,0.795659588711525
Fund 57-Fund 174,0.8286437461867283
Fund 57-Fund 175,0.640188281036961
Fund 57-Fund 176,0.7171877414894536
Fund 57-Fund 177,0.6914822276602768
Fund 57-Fund 178,0.8532203533102986
Fund 57-Fund 179,0.8400009185579443
Fund 57-Fund 180,0.7616004257336565
Fund 57-Fund 181,0.6811685819326518
Fund 57-Fund 182,0.8164254295607651
Fund 57-Fund 183,0.8540536767050615
Fund 57-Fund 184,0.6889097582016869
Fund 57-Fund 185,0.8248851078732974
Fund 57-Fund 186,0.7943385524379368
Fund 57-Fund 187,0.8249513924335288
Fund 57-Fund 188,0.7951207049214762
Fund 57-Fund 189,0.6546935544279854
Fund 57-Fund 190,0.8284818639022933
Fund 57-Fund 191,0.7645794514099276
Fund 57-Fund 192,0.697794410095856
Fund 57-Fund 193,0.6614545751555996
Fund 57-Fund 194,0.8315098049826198
Fund 57-Fund 195,0.8031289381050427
Fund 57-Fund 196,0.6675679722423408
Fund 57-Fund 197,0.6654421398907117
Fund 57-Fund 198,0.5678594732423475
Fund 57-Fund 199,0.5766457570502461
Fund 57-Fund 200,0.593187253087287
Fund 58-Fund 59,0.8538697786138467
Fund 58-Fund 60,0.8821522818055282
Fund 58-Fund 61,0.8256855520623749
Fund 58-Fund 62,0.8043287005257491
Fund 58-Fund 63,0.8977618723167414
Fund 58-Fund 64,0.876671164765677
Fund 58-Fund 65,0.8194130759476035
Fund 58-Fund 66,0.8659474197431367
Fund 58-Fund 67,0.877612013310566
Fund 58-Fund 68,0.827553178636153
Fund 58-Fund 69,0.7630879344544409
Fund 58-Fund 70,0.6392613650736435
Fund 58-Fund 71,0.6069013658704021
Fund 58-Fund 72,0.8087909982899752
Fund 58-Fund 73,0.8486774552634173
Fund 58-Fund 74,0.8798217239624324
Fund 58-Fund 75,0.8582867050973672
Fund 58-Fund 76,0.6745704796601273
Fund 58-Fund 77,0.850354294514407
Fund 58-Fund 78,0.8872591318769324
Fund 58-Fund 79,0.8555122173483031
Fund 58-Fund 80,0.7473740151162789
Fund 58-Fund 81,0.6745704796601273
Fund 58-Fund 82,0.6484214083267341
Fund 58-Fund 83,0.8229110643133108
Fund 58-Fund 84,0.7370268255820235
Fund 58-Fund 85,0.9060802729878049
Fund 58-Fund 86,0.6584341099510362
Fund 58-Fund 87,0.9213449486436928
Fund 58-Fund 88,0.8170438138973193
Fund 58-Fund 89,0.6871723324382282
Fund 58-Fund 90,0.8005808524300043
Fund 58-Fund 91,0.8989793147070597
Fund 58-Fund 92,0.7500673485153008
Fund 58-Fund 93,0.873853589887453
Fund 58-Fund 94,0.620825407531246
Fund 58-Fund 95,0.6906691536510589
Fund 58-Fund 96,0.8665662757644406
Fund 58-Fund 97,0.8246871198402614
Fund 58-Fund 98,0.8016916171197602
Fund 58-Fund 99,0.8308499702147883
Fund 58-Fund 100,0.8300628315067917
Fund 58-Fund 101,0.8763965976456429
Fund 58-Fund 102,0.7822161702964776
Fund 58-Fund 103,0.86995629590478
Fund 58-Fund 104,0.7916423029875626
Fund 58-Fund 105,0.8388922573291804
Fund 58-Fund 106,0.7907701292682271
Fund 58-Fund 107,0.7795292717185506
Fund 58-Fund 108,0.8704680196230338
Fund 58-Fund 109,0.8309595959550324
Fund 58-Fund 110,0.8426832113675863
Fund 58-Fund 111,0.8576706562767488
Fund 58-Fund 112,0.8520408906509057
Fund 58-Fund 113,0.8557897295358935
Fund 58-Fund 114,0.8071947593216411
Fund 58-Fund 115,0.853517557619295
Fund 58-Fund 116,0.7139198488460815
Fund 58-Fund 117,0.8087909982899752
Fund 58-Fund 118,0.849317477393407
Fund 58-Fund 119,0.7305029415169432
Fund 58-Fund 120,0.7356052391488255
Fund 58-Fund 121,0.8284223300169234
Fund 58-Fund 122,0.8611525027675371
Fund 58-Fund 123,0.8501111403004156
Fund 58-Fund 124,0.8748255884967117
Fund 58-Fund 125,0.8146358543491076
Fund 58-Fund 126,0.8222791347434953
Fund 58-Fund 127,0.897703147662079
Fund 58-Fund 128,0.8409018510602951
Fund 58-Fund 129,0.8024517565513094
Fund 58-Fund 130,0.8043287005257491
Fund 58-Fund 131,0.7464886349859343
Fund 58-Fund 132,0.6577977624601508
Fund 58-Fund 133,0.8551954532016355
Fund 58-Fund 134,0.8488428589755634
Fund 58-Fund 135,0.8754444445180155
Fund 58-Fund 136,0.8804218709858264
Fund 58-Fund 137,0.7671655705861573
Fund 58-Fund 138,0.6266595122955424
Fund 58-Fund 139,0.7134672956115322
Fund 58-Fund 140,0.6871723324382282
Fund 58-Fund 141,0.7175805793549659
Fund 58-Fund 142,0.8359819839234073
Fund 58-Fund 143,0.6074129810313856
Fund 58-Fund 144,0.8476636112064889
Fund 58-Fund 145,0.6378415536197939
Fund 58-Fund 146,0.853517557619295
Fund 58-Fund 147,0.8457586151076912
